[2024-03-04 02:16:18,125] : Round: 560, Max accuracy: 0.00%, Current accuracy: 68.03%
[2024-03-04 02:16:20,037] : Round: 561, Max accuracy: 0.00%, Current accuracy: 70.73%
[2024-03-04 02:16:41,313] : Round: 562, Max accuracy: 0.00%, Current accuracy: 67.41%
[2024-03-04 02:16:44,229] : Round: 563, Max accuracy: 0.00%, Current accuracy: 65.06%
[2024-03-04 02:17:00,671] : Round: 564, Max accuracy: 0.00%, Current accuracy: 66.35%
[2024-03-04 02:17:06,116] : Round: 565, Max accuracy: 0.00%, Current accuracy: 66.33%
[2024-03-04 02:17:16,379] : Round: 566, Max accuracy: 0.00%, Current accuracy: 63.85%
[2024-03-04 02:17:27,324] : Round: 567, Max accuracy: 0.00%, Current accuracy: 66.04%
[2024-03-04 02:17:48,163] : Round: 568, Max accuracy: 0.00%, Current accuracy: 65.82%
[2024-03-04 02:17:50,062] : Round: 569, Max accuracy: 0.00%, Current accuracy: 64.86%
[2024-03-04 02:18:11,015] : Round: 570, Max accuracy: 0.00%, Current accuracy: 66.35%
[2024-03-04 02:18:14,142] : Round: 571, Max accuracy: 0.00%, Current accuracy: 67.02%
[2024-03-04 02:18:16,014] : Round: 572, Max accuracy: 0.00%, Current accuracy: 63.60%
[2024-03-04 02:18:34,820] : Round: 573, Max accuracy: 0.00%, Current accuracy: 63.95%
[2024-03-04 02:18:45,313] : Round: 574, Max accuracy: 0.00%, Current accuracy: 64.52%
[2024-03-04 02:18:58,708] : Round: 575, Max accuracy: 0.00%, Current accuracy: 63.45%
[2024-03-04 02:19:07,203] : Round: 576, Max accuracy: 0.00%, Current accuracy: 63.64%
[2024-03-04 02:19:11,542] : Round: 577, Max accuracy: 0.00%, Current accuracy: 65.89%
[2024-03-04 02:19:20,448] : Round: 578, Max accuracy: 0.00%, Current accuracy: 64.39%
[2024-03-04 02:19:31,880] : Round: 579, Max accuracy: 0.00%, Current accuracy: 65.25%
[2024-03-04 02:19:41,974] : Round: 580, Max accuracy: 0.00%, Current accuracy: 64.60%
[2024-03-04 02:19:56,175] : Round: 581, Max accuracy: 0.00%, Current accuracy: 64.86%
[2024-03-04 02:19:58,295] : Round: 582, Max accuracy: 0.00%, Current accuracy: 63.45%
[2024-03-04 02:20:03,792] : Round: 583, Max accuracy: 0.00%, Current accuracy: 63.50%
[2024-03-04 02:20:18,318] : Round: 584, Max accuracy: 0.00%, Current accuracy: 61.82%
[2024-03-04 02:20:22,335] : Round: 585, Max accuracy: 0.00%, Current accuracy: 62.22%
[2024-03-04 02:20:39,273] : Round: 586, Max accuracy: 0.00%, Current accuracy: 58.39%
[2024-03-04 02:20:46,186] : Round: 587, Max accuracy: 0.00%, Current accuracy: 61.78%
[2024-03-04 02:20:50,312] : Round: 588, Max accuracy: 0.00%, Current accuracy: 65.27%
[2024-03-04 02:21:04,431] : Round: 589, Max accuracy: 0.00%, Current accuracy: 67.79%
[2024-03-04 02:21:06,384] : Round: 590, Max accuracy: 0.00%, Current accuracy: 67.49%
[2024-03-04 02:21:15,446] : Round: 591, Max accuracy: 0.00%, Current accuracy: 68.12%
[2024-03-04 02:21:26,861] : Round: 592, Max accuracy: 0.00%, Current accuracy: 64.88%
[2024-03-04 02:21:29,792] : Round: 593, Max accuracy: 0.00%, Current accuracy: 65.05%
[2024-03-04 02:21:37,061] : Round: 594, Max accuracy: 0.00%, Current accuracy: 63.04%
[2024-03-04 02:21:51,116] : Round: 595, Max accuracy: 0.00%, Current accuracy: 60.74%
[2024-03-04 02:22:01,663] : Round: 596, Max accuracy: 0.00%, Current accuracy: 65.43%
[2024-03-04 02:22:12,940] : Round: 597, Max accuracy: 0.00%, Current accuracy: 63.83%
[2024-03-04 02:22:16,078] : Round: 598, Max accuracy: 0.00%, Current accuracy: 59.38%
[2024-03-04 02:22:21,466] : Round: 599, Max accuracy: 0.00%, Current accuracy: 57.05%
[2024-03-04 02:22:44,305] : Round: 600, Max accuracy: 0.00%, Current accuracy: 57.46%
[2024-03-04 02:22:46,204] : Round: 601, Max accuracy: 0.00%, Current accuracy: 57.08%
[2024-03-04 02:22:48,101] : Round: 602, Max accuracy: 0.00%, Current accuracy: 61.76%
[2024-03-04 02:23:10,971] : Round: 603, Max accuracy: 0.00%, Current accuracy: 65.09%
[2024-03-04 02:23:12,865] : Round: 604, Max accuracy: 0.00%, Current accuracy: 70.04%
[2024-03-04 02:23:14,773] : Round: 605, Max accuracy: 0.00%, Current accuracy: 74.50%
[2024-03-04 02:23:34,137] : Round: 606, Max accuracy: 0.00%, Current accuracy: 69.76%
[2024-03-04 02:23:36,084] : Round: 607, Max accuracy: 0.00%, Current accuracy: 65.94%
[2024-03-04 02:23:38,170] : Round: 608, Max accuracy: 0.00%, Current accuracy: 67.05%
[2024-03-04 02:24:00,627] : Round: 609, Max accuracy: 0.00%, Current accuracy: 63.50%
[2024-03-04 02:24:02,527] : Round: 610, Max accuracy: 0.00%, Current accuracy: 63.34%
[2024-03-04 02:24:25,326] : Round: 611, Max accuracy: 0.00%, Current accuracy: 63.30%
[2024-03-04 02:24:32,376] : Round: 612, Max accuracy: 0.00%, Current accuracy: 68.97%
[2024-03-04 02:24:34,326] : Round: 613, Max accuracy: 0.00%, Current accuracy: 66.97%
[2024-03-04 02:24:55,632] : Round: 614, Max accuracy: 0.00%, Current accuracy: 66.45%
[2024-03-04 02:24:57,629] : Round: 615, Max accuracy: 0.00%, Current accuracy: 64.93%
[2024-03-04 02:25:04,587] : Round: 616, Max accuracy: 0.00%, Current accuracy: 69.33%
[2024-03-04 02:25:16,917] : Round: 617, Max accuracy: 0.00%, Current accuracy: 63.54%
[2024-03-04 02:25:18,799] : Round: 618, Max accuracy: 0.00%, Current accuracy: 61.57%
[2024-03-04 02:25:38,318] : Round: 619, Max accuracy: 0.00%, Current accuracy: 60.84%
[2024-03-04 02:25:40,274] : Round: 620, Max accuracy: 0.00%, Current accuracy: 58.30%
[2024-03-04 02:25:51,077] : Round: 621, Max accuracy: 0.00%, Current accuracy: 57.46%
[2024-03-04 02:26:00,388] : Round: 622, Max accuracy: 0.00%, Current accuracy: 57.75%
[2024-03-04 02:26:02,755] : Round: 623, Max accuracy: 0.00%, Current accuracy: 56.98%
[2024-03-04 02:26:20,819] : Round: 624, Max accuracy: 0.00%, Current accuracy: 58.24%
[2024-03-04 02:26:23,652] : Round: 625, Max accuracy: 0.00%, Current accuracy: 57.08%
[2024-03-04 02:26:29,642] : Round: 626, Max accuracy: 0.00%, Current accuracy: 59.86%
[2024-03-04 02:26:45,699] : Round: 627, Max accuracy: 0.00%, Current accuracy: 64.61%
[2024-03-04 02:26:47,801] : Round: 628, Max accuracy: 0.00%, Current accuracy: 69.16%
[2024-03-04 02:26:52,527] : Round: 629, Max accuracy: 0.00%, Current accuracy: 67.50%
[2024-03-04 02:27:23,678] : Round: 630, Max accuracy: 0.00%, Current accuracy: 72.90%
[2024-03-04 02:27:27,300] : Round: 631, Max accuracy: 0.00%, Current accuracy: 71.27%
[2024-03-04 02:27:52,446] : Round: 632, Max accuracy: 0.00%, Current accuracy: 70.35%
[2024-03-04 02:27:56,215] : Round: 633, Max accuracy: 0.00%, Current accuracy: 65.92%
[2024-03-04 02:27:58,119] : Round: 634, Max accuracy: 0.00%, Current accuracy: 71.16%
[2024-03-04 02:28:17,263] : Round: 635, Max accuracy: 0.00%, Current accuracy: 67.69%
[2024-03-04 02:28:29,952] : Round: 636, Max accuracy: 0.00%, Current accuracy: 64.47%
[2024-03-04 02:28:36,268] : Round: 637, Max accuracy: 0.00%, Current accuracy: 62.25%
[2024-03-04 02:29:04,159] : Round: 638, Max accuracy: 0.00%, Current accuracy: 64.21%
[2024-03-04 02:29:06,021] : Round: 639, Max accuracy: 0.00%, Current accuracy: 61.25%
[2024-03-04 02:29:32,935] : Round: 640, Max accuracy: 0.00%, Current accuracy: 60.27%
[2024-03-04 02:29:43,776] : Round: 641, Max accuracy: 0.00%, Current accuracy: 63.90%
[2024-03-04 02:29:45,749] : Round: 642, Max accuracy: 0.00%, Current accuracy: 63.82%
[2024-03-04 02:29:54,310] : Round: 643, Max accuracy: 0.00%, Current accuracy: 61.04%
[2024-03-04 02:30:07,395] : Round: 644, Max accuracy: 0.00%, Current accuracy: 63.71%
[2024-03-04 02:30:09,279] : Round: 645, Max accuracy: 0.00%, Current accuracy: 65.24%
[2024-03-04 02:30:41,136] : Round: 646, Max accuracy: 0.00%, Current accuracy: 66.34%
[2024-03-04 02:30:43,069] : Round: 647, Max accuracy: 0.00%, Current accuracy: 69.13%
[2024-03-04 02:30:45,020] : Round: 648, Max accuracy: 0.00%, Current accuracy: 72.15%
[2024-03-04 02:31:05,334] : Round: 649, Max accuracy: 0.00%, Current accuracy: 69.46%
[2024-03-04 02:31:07,513] : Round: 650, Max accuracy: 0.00%, Current accuracy: 72.00%
[2024-03-04 02:31:09,524] : Round: 651, Max accuracy: 0.00%, Current accuracy: 68.26%
[2024-03-04 02:31:26,526] : Round: 652, Max accuracy: 0.00%, Current accuracy: 67.22%
[2024-03-04 02:31:28,859] : Round: 653, Max accuracy: 0.00%, Current accuracy: 65.56%
[2024-03-04 02:31:34,669] : Round: 654, Max accuracy: 0.00%, Current accuracy: 66.45%
[2024-03-04 02:31:50,965] : Round: 655, Max accuracy: 0.00%, Current accuracy: 63.36%
[2024-03-04 02:31:55,846] : Round: 656, Max accuracy: 0.00%, Current accuracy: 63.41%
[2024-03-04 02:32:01,434] : Round: 657, Max accuracy: 0.00%, Current accuracy: 63.17%
[2024-03-04 02:32:12,155] : Round: 658, Max accuracy: 0.00%, Current accuracy: 65.63%
[2024-03-04 02:32:19,226] : Round: 659, Max accuracy: 0.00%, Current accuracy: 66.96%
[2024-03-04 02:32:39,835] : Round: 660, Max accuracy: 0.00%, Current accuracy: 67.96%
[2024-03-04 02:32:42,481] : Round: 661, Max accuracy: 0.00%, Current accuracy: 68.48%
[2024-03-04 02:32:44,500] : Round: 662, Max accuracy: 0.00%, Current accuracy: 67.22%
[2024-03-04 02:33:01,161] : Round: 663, Max accuracy: 0.00%, Current accuracy: 65.27%
[2024-03-04 02:33:09,503] : Round: 664, Max accuracy: 0.00%, Current accuracy: 61.67%
[2024-03-04 02:33:12,623] : Round: 665, Max accuracy: 0.00%, Current accuracy: 60.10%
[2024-03-04 02:33:33,557] : Round: 666, Max accuracy: 0.00%, Current accuracy: 57.97%
[2024-03-04 02:33:39,337] : Round: 667, Max accuracy: 0.00%, Current accuracy: 58.31%
[2024-03-04 02:33:55,329] : Round: 668, Max accuracy: 0.00%, Current accuracy: 58.98%
[2024-03-04 02:34:03,023] : Round: 669, Max accuracy: 0.00%, Current accuracy: 61.79%
[2024-03-04 02:34:07,683] : Round: 670, Max accuracy: 0.00%, Current accuracy: 63.30%
[2024-03-04 02:34:19,753] : Round: 671, Max accuracy: 0.00%, Current accuracy: 67.54%
[2024-03-04 02:34:25,125] : Round: 672, Max accuracy: 0.00%, Current accuracy: 68.72%
[2024-03-04 02:34:44,034] : Round: 673, Max accuracy: 0.00%, Current accuracy: 70.17%
[2024-03-04 02:34:46,030] : Round: 674, Max accuracy: 0.00%, Current accuracy: 69.73%
[2024-03-04 02:34:50,473] : Round: 675, Max accuracy: 0.00%, Current accuracy: 67.06%
[2024-03-04 02:35:07,018] : Round: 676, Max accuracy: 0.00%, Current accuracy: 66.19%
[2024-03-04 02:35:08,888] : Round: 677, Max accuracy: 0.00%, Current accuracy: 63.00%
[2024-03-04 02:35:28,711] : Round: 678, Max accuracy: 0.00%, Current accuracy: 60.63%
[2024-03-04 02:35:31,496] : Round: 679, Max accuracy: 0.00%, Current accuracy: 58.80%
[2024-03-04 02:35:33,381] : Round: 680, Max accuracy: 0.00%, Current accuracy: 62.32%
[2024-03-04 02:35:55,753] : Round: 681, Max accuracy: 0.00%, Current accuracy: 58.28%
[2024-03-04 02:35:57,868] : Round: 682, Max accuracy: 0.00%, Current accuracy: 58.54%
[2024-03-04 02:35:59,834] : Round: 683, Max accuracy: 0.00%, Current accuracy: 61.34%
[2024-03-04 02:36:23,791] : Round: 684, Max accuracy: 0.00%, Current accuracy: 63.97%
[2024-03-04 02:36:26,009] : Round: 685, Max accuracy: 0.00%, Current accuracy: 62.74%
[2024-03-04 02:36:27,909] : Round: 686, Max accuracy: 0.00%, Current accuracy: 65.39%
[2024-03-04 02:36:48,052] : Round: 687, Max accuracy: 0.00%, Current accuracy: 69.92%
[2024-03-04 02:36:49,988] : Round: 688, Max accuracy: 0.00%, Current accuracy: 69.63%
[2024-03-04 02:37:08,092] : Round: 689, Max accuracy: 0.00%, Current accuracy: 69.35%
[2024-03-04 02:37:10,209] : Round: 690, Max accuracy: 0.00%, Current accuracy: 68.26%
[2024-03-04 02:37:12,230] : Round: 691, Max accuracy: 0.00%, Current accuracy: 67.21%
[2024-03-04 02:37:32,939] : Round: 692, Max accuracy: 0.00%, Current accuracy: 61.94%
[2024-03-04 02:37:45,592] : Round: 693, Max accuracy: 0.00%, Current accuracy: 62.38%
[2024-03-04 02:37:47,599] : Round: 694, Max accuracy: 0.00%, Current accuracy: 63.69%
[2024-03-04 02:37:58,822] : Round: 695, Max accuracy: 0.00%, Current accuracy: 66.28%
[2024-03-04 02:38:06,560] : Round: 696, Max accuracy: 0.00%, Current accuracy: 70.05%
[2024-03-04 02:38:09,591] : Round: 697, Max accuracy: 0.00%, Current accuracy: 71.68%
[2024-03-04 02:38:22,448] : Round: 698, Max accuracy: 0.00%, Current accuracy: 72.00%
[2024-03-04 02:38:29,446] : Round: 699, Max accuracy: 0.00%, Current accuracy: 70.19%
[2024-03-04 02:38:31,442] : Round: 700, Max accuracy: 0.00%, Current accuracy: 69.00%
[2024-03-04 02:38:47,739] : Round: 701, Max accuracy: 0.00%, Current accuracy: 66.27%
[2024-03-04 02:39:04,177] : Round: 702, Max accuracy: 0.00%, Current accuracy: 69.67%
[2024-03-04 02:39:06,161] : Round: 703, Max accuracy: 0.00%, Current accuracy: 67.13%
[2024-03-04 02:39:14,173] : Round: 704, Max accuracy: 0.00%, Current accuracy: 68.82%
[2024-03-04 02:39:28,658] : Round: 705, Max accuracy: 0.00%, Current accuracy: 70.40%
[2024-03-04 02:39:34,249] : Round: 706, Max accuracy: 0.00%, Current accuracy: 70.52%
[2024-03-04 02:39:40,377] : Round: 707, Max accuracy: 0.00%, Current accuracy: 70.31%
[2024-03-04 02:39:51,412] : Round: 708, Max accuracy: 0.00%, Current accuracy: 71.12%
[2024-03-04 02:40:00,015] : Round: 709, Max accuracy: 0.00%, Current accuracy: 68.88%
[2024-03-04 02:40:05,724] : Round: 710, Max accuracy: 0.00%, Current accuracy: 67.77%
[2024-03-04 02:40:23,619] : Round: 711, Max accuracy: 0.00%, Current accuracy: 64.58%
[2024-03-04 02:40:25,579] : Round: 712, Max accuracy: 0.00%, Current accuracy: 63.95%
[2024-03-04 02:40:31,473] : Round: 713, Max accuracy: 0.00%, Current accuracy: 66.67%
[2024-03-04 02:40:53,759] : Round: 714, Max accuracy: 0.00%, Current accuracy: 68.89%
[2024-03-04 02:40:56,611] : Round: 715, Max accuracy: 0.00%, Current accuracy: 68.27%
[2024-03-04 02:41:27,443] : Round: 716, Max accuracy: 0.00%, Current accuracy: 69.04%
[2024-03-04 02:41:29,400] : Round: 717, Max accuracy: 0.00%, Current accuracy: 71.17%
[2024-03-04 02:41:31,374] : Round: 718, Max accuracy: 0.00%, Current accuracy: 70.27%
[2024-03-04 02:41:47,246] : Round: 719, Max accuracy: 0.00%, Current accuracy: 64.93%
[2024-03-04 02:41:53,678] : Round: 720, Max accuracy: 0.00%, Current accuracy: 62.24%
[2024-03-04 02:41:55,543] : Round: 721, Max accuracy: 0.00%, Current accuracy: 61.57%
[2024-03-04 02:42:15,069] : Round: 722, Max accuracy: 0.00%, Current accuracy: 55.31%
[2024-03-04 02:42:26,355] : Round: 723, Max accuracy: 0.00%, Current accuracy: 55.82%
[2024-03-04 02:42:36,099] : Round: 724, Max accuracy: 0.00%, Current accuracy: 58.69%
[2024-03-04 02:42:43,528] : Round: 725, Max accuracy: 0.00%, Current accuracy: 61.42%
[2024-03-04 02:42:49,196] : Round: 726, Max accuracy: 0.00%, Current accuracy: 61.32%
[2024-03-04 02:42:57,675] : Round: 727, Max accuracy: 0.00%, Current accuracy: 61.27%
[2024-03-04 02:43:12,050] : Round: 728, Max accuracy: 0.00%, Current accuracy: 56.19%
[2024-03-04 02:43:14,583] : Round: 729, Max accuracy: 0.00%, Current accuracy: 53.79%
[2024-03-04 02:43:19,659] : Round: 730, Max accuracy: 0.00%, Current accuracy: 51.49%
[2024-03-04 02:43:49,908] : Round: 731, Max accuracy: 0.00%, Current accuracy: 54.32%
[2024-03-04 02:43:51,818] : Round: 732, Max accuracy: 0.00%, Current accuracy: 54.73%
[2024-03-04 02:43:53,772] : Round: 733, Max accuracy: 0.00%, Current accuracy: 56.11%
[2024-03-04 02:44:09,507] : Round: 734, Max accuracy: 0.00%, Current accuracy: 58.36%
[2024-03-04 02:44:14,605] : Round: 735, Max accuracy: 0.00%, Current accuracy: 60.36%
[2024-03-04 02:44:31,322] : Round: 736, Max accuracy: 0.00%, Current accuracy: 60.38%
[2024-03-04 02:44:41,045] : Round: 737, Max accuracy: 0.00%, Current accuracy: 64.99%
[2024-03-04 02:44:52,385] : Round: 738, Max accuracy: 0.00%, Current accuracy: 63.83%
[2024-03-04 02:45:06,994] : Round: 739, Max accuracy: 0.00%, Current accuracy: 67.29%
[2024-03-04 02:45:10,786] : Round: 740, Max accuracy: 0.00%, Current accuracy: 68.82%
[2024-03-04 02:45:22,475] : Round: 741, Max accuracy: 0.00%, Current accuracy: 71.34%
[2024-03-04 02:45:33,356] : Round: 742, Max accuracy: 0.00%, Current accuracy: 67.50%
[2024-03-04 02:45:37,398] : Round: 743, Max accuracy: 0.00%, Current accuracy: 69.12%
[2024-03-04 02:45:46,799] : Round: 744, Max accuracy: 0.00%, Current accuracy: 69.22%
[2024-03-04 02:45:59,130] : Round: 745, Max accuracy: 0.00%, Current accuracy: 65.80%
[2024-03-04 02:46:01,137] : Round: 746, Max accuracy: 0.00%, Current accuracy: 63.42%
[2024-03-04 02:46:08,639] : Round: 747, Max accuracy: 0.00%, Current accuracy: 61.73%
[2024-03-04 02:46:21,156] : Round: 748, Max accuracy: 0.00%, Current accuracy: 60.71%
[2024-03-04 02:46:23,869] : Round: 749, Max accuracy: 0.00%, Current accuracy: 57.53%
[2024-03-04 02:46:30,423] : Round: 750, Max accuracy: 0.00%, Current accuracy: 56.95%
[2024-03-04 02:46:45,736] : Round: 751, Max accuracy: 0.00%, Current accuracy: 55.67%
[2024-03-04 02:46:54,590] : Round: 752, Max accuracy: 0.00%, Current accuracy: 56.43%
[2024-03-04 02:47:07,188] : Round: 753, Max accuracy: 0.00%, Current accuracy: 60.60%
[2024-03-04 02:47:20,407] : Round: 754, Max accuracy: 0.00%, Current accuracy: 60.07%
[2024-03-04 02:47:22,371] : Round: 755, Max accuracy: 0.00%, Current accuracy: 64.67%
[2024-03-04 02:48:02,603] : Round: 756, Max accuracy: 0.00%, Current accuracy: 67.82%
[2024-03-04 02:48:04,470] : Round: 757, Max accuracy: 0.00%, Current accuracy: 70.07%
[2024-03-04 02:48:06,396] : Round: 758, Max accuracy: 0.00%, Current accuracy: 69.97%
[2024-03-04 02:48:26,182] : Round: 759, Max accuracy: 0.00%, Current accuracy: 72.86%
[2024-03-04 02:48:30,468] : Round: 760, Max accuracy: 0.00%, Current accuracy: 72.02%
[2024-03-04 02:48:33,012] : Round: 761, Max accuracy: 0.00%, Current accuracy: 72.37%
[2024-03-04 02:48:50,160] : Round: 762, Max accuracy: 0.00%, Current accuracy: 69.62%
[2024-03-04 02:48:56,197] : Round: 763, Max accuracy: 0.00%, Current accuracy: 67.96%
[2024-03-04 02:48:58,157] : Round: 764, Max accuracy: 0.00%, Current accuracy: 66.35%
[2024-03-04 02:49:11,951] : Round: 765, Max accuracy: 0.00%, Current accuracy: 61.77%
[2024-03-04 02:49:15,990] : Round: 766, Max accuracy: 0.00%, Current accuracy: 60.99%
[2024-03-04 02:49:27,853] : Round: 767, Max accuracy: 0.00%, Current accuracy: 65.75%
[2024-03-04 02:49:32,559] : Round: 768, Max accuracy: 0.00%, Current accuracy: 64.23%
[2024-03-04 02:49:45,240] : Round: 769, Max accuracy: 0.00%, Current accuracy: 63.59%
[2024-03-04 02:50:00,114] : Round: 770, Max accuracy: 0.00%, Current accuracy: 68.93%
[2024-03-04 02:50:03,884] : Round: 771, Max accuracy: 0.00%, Current accuracy: 68.26%
[2024-03-04 02:50:17,588] : Round: 772, Max accuracy: 0.00%, Current accuracy: 68.39%
[2024-03-04 02:50:27,588] : Round: 773, Max accuracy: 0.00%, Current accuracy: 70.73%
[2024-03-04 02:50:29,535] : Round: 774, Max accuracy: 0.00%, Current accuracy: 67.92%
[2024-03-04 02:50:40,003] : Round: 775, Max accuracy: 0.00%, Current accuracy: 63.44%
[2024-03-04 02:50:51,056] : Round: 776, Max accuracy: 0.00%, Current accuracy: 60.66%
[2024-03-04 02:51:01,273] : Round: 777, Max accuracy: 0.00%, Current accuracy: 55.91%
[2024-03-04 02:51:03,170] : Round: 778, Max accuracy: 0.00%, Current accuracy: 57.51%
[2024-03-04 02:51:24,763] : Round: 779, Max accuracy: 0.00%, Current accuracy: 62.10%
[2024-03-04 02:51:26,725] : Round: 780, Max accuracy: 0.00%, Current accuracy: 67.72%
[2024-03-04 02:51:37,612] : Round: 781, Max accuracy: 0.00%, Current accuracy: 68.71%
[2024-03-04 02:51:45,406] : Round: 782, Max accuracy: 0.00%, Current accuracy: 70.99%
[2024-03-04 02:51:47,331] : Round: 783, Max accuracy: 0.00%, Current accuracy: 70.16%
[2024-03-04 02:52:15,260] : Round: 784, Max accuracy: 0.00%, Current accuracy: 67.37%
[2024-03-04 02:52:17,471] : Round: 785, Max accuracy: 0.00%, Current accuracy: 67.13%
[2024-03-04 02:52:19,418] : Round: 786, Max accuracy: 0.00%, Current accuracy: 70.74%
[2024-03-04 02:52:38,446] : Round: 787, Max accuracy: 0.00%, Current accuracy: 73.99%
[2024-03-04 02:52:44,067] : Round: 788, Max accuracy: 0.00%, Current accuracy: 70.90%
[2024-03-04 02:53:02,792] : Round: 789, Max accuracy: 0.00%, Current accuracy: 73.66%
[2024-03-04 02:53:15,162] : Round: 790, Max accuracy: 0.00%, Current accuracy: 73.88%
[2024-03-04 02:53:28,317] : Round: 791, Max accuracy: 0.00%, Current accuracy: 74.01%
[2024-03-04 02:53:49,654] : Round: 792, Max accuracy: 0.00%, Current accuracy: 74.20%
[2024-03-04 02:53:51,766] : Round: 793, Max accuracy: 0.00%, Current accuracy: 77.83%
[2024-03-04 02:54:08,338] : Round: 794, Max accuracy: 0.00%, Current accuracy: 75.00%
[2024-03-04 02:54:14,030] : Round: 795, Max accuracy: 0.00%, Current accuracy: 71.27%
[2024-03-04 02:54:30,615] : Round: 796, Max accuracy: 0.00%, Current accuracy: 69.36%
[2024-03-04 02:54:32,599] : Round: 797, Max accuracy: 0.00%, Current accuracy: 68.41%
[2024-03-04 02:54:35,813] : Round: 798, Max accuracy: 0.00%, Current accuracy: 63.18%
[2024-03-04 02:55:01,973] : Round: 799, Max accuracy: 0.00%, Current accuracy: 61.51%
[2024-03-04 02:55:05,827] : Round: 800, Max accuracy: 0.00%, Current accuracy: 64.56%
[2024-03-04 02:55:07,883] : Round: 801, Max accuracy: 0.00%, Current accuracy: 66.54%
[2024-03-04 02:55:25,197] : Round: 802, Max accuracy: 0.00%, Current accuracy: 62.35%
[2024-03-04 02:55:27,900] : Round: 803, Max accuracy: 0.00%, Current accuracy: 64.07%
[2024-03-04 02:55:29,838] : Round: 804, Max accuracy: 0.00%, Current accuracy: 66.12%
[2024-03-04 02:55:50,145] : Round: 805, Max accuracy: 0.00%, Current accuracy: 65.12%
[2024-03-04 02:55:52,080] : Round: 806, Max accuracy: 0.00%, Current accuracy: 61.65%
[2024-03-04 02:55:54,072] : Round: 807, Max accuracy: 0.00%, Current accuracy: 62.26%
[2024-03-04 02:56:21,085] : Round: 808, Max accuracy: 0.00%, Current accuracy: 61.57%
[2024-03-04 02:56:22,957] : Round: 809, Max accuracy: 0.00%, Current accuracy: 64.13%
[2024-03-04 02:56:24,892] : Round: 810, Max accuracy: 0.00%, Current accuracy: 61.05%
[2024-03-04 02:56:43,735] : Round: 811, Max accuracy: 0.00%, Current accuracy: 60.35%
[2024-03-04 02:56:45,678] : Round: 812, Max accuracy: 0.00%, Current accuracy: 59.49%
[2024-03-04 02:56:47,781] : Round: 813, Max accuracy: 0.00%, Current accuracy: 61.42%
[2024-03-04 02:57:11,824] : Round: 814, Max accuracy: 0.00%, Current accuracy: 62.75%
[2024-03-04 02:57:16,382] : Round: 815, Max accuracy: 0.00%, Current accuracy: 64.73%
[2024-03-04 02:57:18,454] : Round: 816, Max accuracy: 0.00%, Current accuracy: 68.82%
[2024-03-04 02:57:39,711] : Round: 817, Max accuracy: 0.00%, Current accuracy: 69.58%
[2024-03-04 02:57:44,500] : Round: 818, Max accuracy: 0.00%, Current accuracy: 67.10%
[2024-03-04 02:57:48,226] : Round: 819, Max accuracy: 0.00%, Current accuracy: 67.16%
[2024-03-04 02:57:59,744] : Round: 820, Max accuracy: 0.00%, Current accuracy: 65.24%
[2024-03-04 02:58:09,350] : Round: 821, Max accuracy: 0.00%, Current accuracy: 60.79%
[2024-03-04 02:58:17,977] : Round: 822, Max accuracy: 0.00%, Current accuracy: 61.83%
[2024-03-04 02:58:33,996] : Round: 823, Max accuracy: 0.00%, Current accuracy: 61.37%
[2024-03-04 02:58:35,921] : Round: 824, Max accuracy: 0.00%, Current accuracy: 59.08%
[2024-03-04 02:58:57,210] : Round: 825, Max accuracy: 0.00%, Current accuracy: 62.05%
[2024-03-04 02:58:59,064] : Round: 826, Max accuracy: 0.00%, Current accuracy: 61.07%
[2024-03-04 02:59:01,001] : Round: 827, Max accuracy: 0.00%, Current accuracy: 60.66%
[2024-03-04 02:59:18,204] : Round: 828, Max accuracy: 0.00%, Current accuracy: 61.54%
[2024-03-04 02:59:20,802] : Round: 829, Max accuracy: 0.00%, Current accuracy: 60.82%
[2024-03-04 02:59:24,480] : Round: 830, Max accuracy: 0.00%, Current accuracy: 60.71%
[2024-03-04 02:59:40,051] : Round: 831, Max accuracy: 0.00%, Current accuracy: 64.96%
[2024-03-04 02:59:44,426] : Round: 832, Max accuracy: 0.00%, Current accuracy: 65.45%
[2024-03-04 02:59:47,140] : Round: 833, Max accuracy: 0.00%, Current accuracy: 65.94%
[2024-03-04 03:00:01,289] : Round: 834, Max accuracy: 0.00%, Current accuracy: 63.81%
[2024-03-04 03:00:09,679] : Round: 835, Max accuracy: 0.00%, Current accuracy: 65.21%
[2024-03-04 03:00:25,587] : Round: 836, Max accuracy: 0.00%, Current accuracy: 61.09%
[2024-03-04 03:00:29,322] : Round: 837, Max accuracy: 0.00%, Current accuracy: 59.03%
[2024-03-04 03:00:38,065] : Round: 838, Max accuracy: 0.00%, Current accuracy: 63.55%
[2024-03-04 03:01:00,121] : Round: 839, Max accuracy: 0.00%, Current accuracy: 68.43%
[2024-03-04 03:01:07,139] : Round: 840, Max accuracy: 0.00%, Current accuracy: 64.90%
[2024-03-04 03:01:09,562] : Round: 841, Max accuracy: 0.00%, Current accuracy: 69.87%
[2024-03-04 03:01:32,874] : Round: 842, Max accuracy: 0.00%, Current accuracy: 71.32%
[2024-03-04 03:01:36,372] : Round: 843, Max accuracy: 0.00%, Current accuracy: 71.60%
[2024-03-04 03:01:42,868] : Round: 844, Max accuracy: 0.00%, Current accuracy: 68.60%
